user_id,recency,frequency,monetary,segment,color
10953,43,2,453.37,At-Risk,#BA7517
10954,19,1,237.66,At-Risk,#BA7517
10955,26,3,1016.62,At-Risk,#BA7517
10956,64,3,269.90999999999997,At-Risk,#BA7517
10957,88,2,794.8199999999999,At-Risk,#BA7517
10958,42,2,171.32,At-Risk,#BA7517
10959,121,1,275.4,At-Risk,#BA7517
10960,87,3,355.29,At-Risk,#BA7517
10961,23,8,1363.3799999999999,At-Risk,#BA7517
10962,266,1,143.93,New Customers,#7F77DD
10963,228,2,208.01999999999998,New Customers,#7F77DD
10964,203,1,79.01,New Customers,#7F77DD
10965,52,4,611.53,At-Risk,#BA7517
10966,25,3,337.59000000000003,At-Risk,#BA7517
10967,46,2,295.16,At-Risk,#BA7517
10968,26,2,431.62,At-Risk,#BA7517
10969,295,1,58.91,New Customers,#7F77DD
10970,116,3,692.0500000000001,At-Risk,#BA7517
10971,97,4,762.2,At-Risk,#BA7517
10972,46,2,534.49,At-Risk,#BA7517
10973,199,1,203.35,New Customers,#7F77DD
10974,53,1,179.94,At-Risk,#BA7517
10975,13,11,1947.3999999999999,At-Risk,#BA7517
10976,104,1,198.58,At-Risk,#BA7517
10977,69,3,486.61,At-Risk,#BA7517
10978,19,4,859.04,At-Risk,#BA7517
10980,157,1,218.97,New Customers,#7F77DD
10981,54,5,423.5,At-Risk,#BA7517
10982,1,12,1633.67,At-Risk,#BA7517
10983,41,4,580.69,At-Risk,#BA7517
10984,55,4,1091.74,At-Risk,#BA7517
10985,155,1,29.3,New Customers,#7F77DD
10986,230,2,408.15,New Customers,#7F77DD
10988,2,2,157.42000000000002,At-Risk,#BA7517
10989,101,3,737.88,At-Risk,#BA7517
10990,128,3,778.0,At-Risk,#BA7517
10991,17,2,548.6600000000001,At-Risk,#BA7517
10993,29,4,525.48,At-Risk,#BA7517
10994,124,1,445.56,At-Risk,#BA7517
10995,61,2,576.03,At-Risk,#BA7517
10996,56,5,969.78,At-Risk,#BA7517
10997,177,2,1005.18,New Customers,#7F77DD
10998,346,1,57.0,New Customers,#7F77DD
10999,28,10,2168.68,At-Risk,#BA7517
11000,351,1,120.9,New Customers,#7F77DD
11001,164,2,247.48000000000002,New Customers,#7F77DD
11002,3,3,283.03999999999996,At-Risk,#BA7517
11003,59,3,219.51999999999998,At-Risk,#BA7517
11004,99,3,463.94,At-Risk,#BA7517
11005,51,5,1208.46,At-Risk,#BA7517
11006,160,2,257.63,New Customers,#7F77DD
11007,177,4,834.04,New Customers,#7F77DD
11008,1,23,3525.0,At-Risk,#BA7517
11009,63,3,425.19,At-Risk,#BA7517
11010,182,2,450.27,New Customers,#7F77DD
11011,3,3,527.0,At-Risk,#BA7517
11014,1,5,1366.25,At-Risk,#BA7517
11015,152,5,721.82,New Customers,#7F77DD
11016,34,1,209.41,At-Risk,#BA7517
11017,244,2,782.9300000000001,New Customers,#7F77DD
11018,363,1,67.91,New Customers,#7F77DD
11019,8,7,1299.48,At-Risk,#BA7517
11020,125,4,379.96999999999997,At-Risk,#BA7517
11021,123,5,401.3,At-Risk,#BA7517
11022,79,1,183.3,At-Risk,#BA7517
11023,13,13,2045.77,At-Risk,#BA7517
11024,33,5,1831.35,At-Risk,#BA7517
11026,70,4,843.6099999999999,At-Risk,#BA7517
11028,189,1,60.25,New Customers,#7F77DD
11029,130,3,416.94000000000005,At-Risk,#BA7517
11030,106,2,287.2,At-Risk,#BA7517
11031,37,5,1476.61,At-Risk,#BA7517
11032,36,3,187.26999999999998,At-Risk,#BA7517
11033,108,2,297.54,At-Risk,#BA7517
11034,90,8,2088.1800000000003,At-Risk,#BA7517
11035,10,1,184.0,At-Risk,#BA7517
11037,137,1,178.9,New Customers,#7F77DD
11038,125,1,162.12,At-Risk,#BA7517
11039,87,3,497.02,At-Risk,#BA7517
11040,232,1,239.07,New Customers,#7F77DD
11041,9,7,2655.7614570936807,At-Risk,#BA7517
11042,14,4,990.87,At-Risk,#BA7517
11043,129,2,728.94,At-Risk,#BA7517
11044,25,8,1360.31,At-Risk,#BA7517
11045,123,8,1013.61,At-Risk,#BA7517
11046,271,4,640.9300000000001,New Customers,#7F77DD
11048,220,1,181.01,New Customers,#7F77DD
11050,188,1,684.36,New Customers,#7F77DD
11051,226,1,34.81,New Customers,#7F77DD
11052,114,2,78.81,At-Risk,#BA7517
11053,330,1,309.2,New Customers,#7F77DD
11054,78,2,153.68,At-Risk,#BA7517
11055,21,9,1722.85,At-Risk,#BA7517
11056,303,1,151.41,New Customers,#7F77DD
11057,26,1,105.66,At-Risk,#BA7517
11058,36,1,33.71,At-Risk,#BA7517
11061,14,3,275.18,At-Risk,#BA7517
11062,136,1,62.23,New Customers,#7F77DD
11064,184,2,111.19999999999999,New Customers,#7F77DD
11065,45,7,1143.53,At-Risk,#BA7517
11066,206,1,32.98,New Customers,#7F77DD
11068,113,2,175.35999999999999,At-Risk,#BA7517
11069,111,3,460.53999999999996,At-Risk,#BA7517
11070,178,2,491.0,New Customers,#7F77DD
11071,193,1,200.09,New Customers,#7F77DD
11072,106,1,67.94,At-Risk,#BA7517
11073,17,3,731.81,At-Risk,#BA7517
11074,65,3,1006.21,At-Risk,#BA7517
11076,46,3,611.3199999999999,At-Risk,#BA7517
11077,43,2,309.11,At-Risk,#BA7517
11078,39,2,195.95,At-Risk,#BA7517
11079,90,6,1418.63,At-Risk,#BA7517
11080,57,5,1212.74,At-Risk,#BA7517
11081,42,1,192.2,At-Risk,#BA7517
11082,128,2,370.16999999999996,At-Risk,#BA7517
11083,278,2,245.72000000000003,New Customers,#7F77DD
11084,39,4,292.48,At-Risk,#BA7517
11087,156,2,410.17,New Customers,#7F77DD
11088,205,1,167.07,New Customers,#7F77DD
11089,193,2,446.22,New Customers,#7F77DD
11090,207,1,132.98,New Customers,#7F77DD
11091,20,5,1049.29,At-Risk,#BA7517
11092,39,2,543.47,At-Risk,#BA7517
11093,249,2,370.32,New Customers,#7F77DD
11094,4,5,1074.02,At-Risk,#BA7517
11095,91,6,834.37,At-Risk,#BA7517
11097,40,8,1159.1399999999999,At-Risk,#BA7517
11098,49,2,356.63,At-Risk,#BA7517
11099,37,1,173.34,At-Risk,#BA7517
11100,2,5,1428.8,At-Risk,#BA7517
11101,363,1,150.02,New Customers,#7F77DD
11102,341,1,92.33,New Customers,#7F77DD
11103,150,3,219.6,New Customers,#7F77DD
11104,253,3,847.2199999999999,New Customers,#7F77DD
11105,39,2,246.43,At-Risk,#BA7517
11106,179,2,387.53,New Customers,#7F77DD
11107,92,3,561.36,At-Risk,#BA7517
11108,307,1,198.17,New Customers,#7F77DD
11109,74,2,223.32,At-Risk,#BA7517
11110,133,4,632.6500000000001,New Customers,#7F77DD
11111,122,2,317.06,At-Risk,#BA7517
11112,56,2,590.64,At-Risk,#BA7517
11113,111,2,334.06,At-Risk,#BA7517
11114,8,3,459.46000000000004,At-Risk,#BA7517
11115,123,1,116.72,At-Risk,#BA7517
11116,35,1,636.72,At-Risk,#BA7517
11117,67,1,45.07,At-Risk,#BA7517
11118,213,1,46.03,New Customers,#7F77DD
11119,316,2,444.66,New Customers,#7F77DD
11121,35,5,1002.83,At-Risk,#BA7517
11122,39,2,395.56,At-Risk,#BA7517
11123,179,2,241.01,New Customers,#7F77DD
11125,326,1,105.78,New Customers,#7F77DD
11127,30,2,529.95,At-Risk,#BA7517
11128,188,1,130.0,New Customers,#7F77DD
11129,141,3,310.6,New Customers,#7F77DD
11130,39,1,205.04,At-Risk,#BA7517
11131,206,1,166.64,New Customers,#7F77DD
11132,11,5,609.71,At-Risk,#BA7517
11133,100,1,56.26,At-Risk,#BA7517
11134,195,2,247.84,New Customers,#7F77DD
11135,73,5,1014.13,At-Risk,#BA7517
11136,15,5,1123.37,At-Risk,#BA7517
11137,39,8,1306.97,At-Risk,#BA7517
11138,22,2,222.55,At-Risk,#BA7517
11139,45,5,935.64,At-Risk,#BA7517
11140,144,2,267.79999999999995,New Customers,#7F77DD
11141,23,2,801.02,At-Risk,#BA7517
11142,245,1,125.88,New Customers,#7F77DD
11143,26,2,379.28,At-Risk,#BA7517
11144,39,4,709.19,At-Risk,#BA7517
11145,309,1,101.4,New Customers,#7F77DD
11146,249,1,37.98,New Customers,#7F77DD
11147,121,6,844.94,At-Risk,#BA7517
11148,224,2,240.0,New Customers,#7F77DD
11149,13,12,2266.72,At-Risk,#BA7517
11150,59,3,487.67,At-Risk,#BA7517
11152,33,3,1025.52,At-Risk,#BA7517
11153,349,1,703.6,New Customers,#7F77DD
11154,29,3,232.27999999999997,At-Risk,#BA7517
11156,76,2,343.51,At-Risk,#BA7517
11157,10,2,278.24,At-Risk,#BA7517
11158,188,1,108.3,New Customers,#7F77DD
11159,326,1,169.41,New Customers,#7F77DD
11160,97,1,90.49,At-Risk,#BA7517
11161,116,2,306.79,At-Risk,#BA7517
11162,183,1,237.15,New Customers,#7F77DD
11163,24,9,1575.4,At-Risk,#BA7517
11164,181,7,1404.9,New Customers,#7F77DD
11165,148,3,415.6,New Customers,#7F77DD
11166,86,3,438.75,At-Risk,#BA7517
11167,13,5,828.76,At-Risk,#BA7517
11169,252,3,281.44,New Customers,#7F77DD
11170,3,3,2780.0019143096924,At-Risk,#BA7517
11172,157,1,184.34,New Customers,#7F77DD
11173,170,2,158.45,New Customers,#7F77DD
11174,141,4,518.28,New Customers,#7F77DD
11175,91,2,260.59000000000003,At-Risk,#BA7517
11177,202,2,288.3,New Customers,#7F77DD
11178,14,3,440.42999999999995,At-Risk,#BA7517
11179,5,4,673.48,At-Risk,#BA7517
11182,197,2,119.56,New Customers,#7F77DD
11183,74,3,770.92,At-Risk,#BA7517
11184,16,2,884.79,At-Risk,#BA7517
11185,53,2,840.87,At-Risk,#BA7517
11186,351,1,276.5,New Customers,#7F77DD
11187,114,3,279.49,At-Risk,#BA7517
11188,41,24,6840.663096065566,At-Risk,#BA7517
11190,270,1,60.84,New Customers,#7F77DD
11191,233,3,647.63,New Customers,#7F77DD
11192,211,1,435.88,New Customers,#7F77DD
11193,157,1,199.24,New Customers,#7F77DD
11194,76,3,464.53,At-Risk,#BA7517
11195,101,3,406.62,At-Risk,#BA7517
11197,50,11,1507.63,At-Risk,#BA7517
11198,206,1,28.96,New Customers,#7F77DD
11200,68,2,313.12,At-Risk,#BA7517
11201,234,2,828.97,New Customers,#7F77DD
11202,30,3,1882.3,At-Risk,#BA7517
11203,360,1,164.28,New Customers,#7F77DD
11204,34,3,570.02,At-Risk,#BA7517
11205,13,2,325.05,At-Risk,#BA7517
11206,6,1,55.14,At-Risk,#BA7517
11208,89,4,691.64,At-Risk,#BA7517
11209,81,3,642.0799999999999,At-Risk,#BA7517
11210,53,1,492.22,At-Risk,#BA7517
11211,72,4,936.9,At-Risk,#BA7517
11212,363,1,197.25,New Customers,#7F77DD
11213,57,2,426.28,At-Risk,#BA7517
11214,278,1,100.43,New Customers,#7F77DD
11216,316,1,185.01,New Customers,#7F77DD
11217,62,2,417.56,At-Risk,#BA7517
11218,8,2,257.07,At-Risk,#BA7517
11219,44,4,1924.94,At-Risk,#BA7517
11220,6,9,5684.528923910838,At-Risk,#BA7517
11221,41,3,187.14999999999998,At-Risk,#BA7517
11224,19,4,1336.25,At-Risk,#BA7517
11225,21,2,710.95,At-Risk,#BA7517
11226,77,7,1263.87,At-Risk,#BA7517
11227,90,6,1321.75,At-Risk,#BA7517
11228,24,5,820.19,At-Risk,#BA7517
11229,18,5,868.6600000000001,At-Risk,#BA7517
11230,201,2,400.13,New Customers,#7F77DD
11231,173,1,265.1,New Customers,#7F77DD
11232,45,4,259.28,At-Risk,#BA7517
11233,78,10,3470.89,At-Risk,#BA7517
11235,26,5,1121.24,At-Risk,#BA7517
11236,179,3,1340.96,New Customers,#7F77DD
11237,16,10,1654.65,At-Risk,#BA7517
11238,84,1,110.39,At-Risk,#BA7517
11239,45,4,1015.99,At-Risk,#BA7517
11240,146,1,74.83,New Customers,#7F77DD
11241,59,4,608.9,At-Risk,#BA7517
11242,76,4,790.3100000000001,At-Risk,#BA7517
11244,177,2,487.9,New Customers,#7F77DD
11245,155,2,280.64,New Customers,#7F77DD
11246,25,5,1312.03,At-Risk,#BA7517
11247,57,2,810.26,At-Risk,#BA7517
11248,212,1,117.81,New Customers,#7F77DD
11249,292,1,364.36,New Customers,#7F77DD
11250,55,2,247.61,At-Risk,#BA7517
11251,117,1,60.54,At-Risk,#BA7517
11252,238,1,162.02,New Customers,#7F77DD
11253,15,1,74.88,At-Risk,#BA7517
11254,274,3,740.22,New Customers,#7F77DD
11255,129,5,985.93,At-Risk,#BA7517
11256,8,3,862.8199999999999,At-Risk,#BA7517
11257,14,13,5907.5029138153695,At-Risk,#BA7517
11258,22,1,394.54,At-Risk,#BA7517
11259,8,3,907.09,At-Risk,#BA7517
11260,38,5,1975.72,At-Risk,#BA7517
11262,134,6,948.4,At-Risk,#BA7517
11263,55,1,315.3,At-Risk,#BA7517
11264,4,1,81.94,At-Risk,#BA7517
11265,211,4,633.61,New Customers,#7F77DD
11266,260,1,575.08,New Customers,#7F77DD
11267,190,3,879.6,New Customers,#7F77DD
11268,76,4,1080.74,At-Risk,#BA7517
11269,2,7,922.73,At-Risk,#BA7517
11272,183,3,371.89,New Customers,#7F77DD
11273,156,2,240.96999999999997,New Customers,#7F77DD
11274,124,1,337.8,At-Risk,#BA7517
11275,247,1,165.48,New Customers,#7F77DD
11276,190,3,847.06,New Customers,#7F77DD
11277,210,3,953.36,New Customers,#7F77DD
11278,221,2,253.94,New Customers,#7F77DD
11279,15,4,956.1000000000001,At-Risk,#BA7517
11280,30,3,479.56000000000006,At-Risk,#BA7517
11281,176,3,1154.3,New Customers,#7F77DD
11282,42,3,601.01,At-Risk,#BA7517
11283,46,1,179.44,At-Risk,#BA7517
11285,213,1,139.11,New Customers,#7F77DD
11286,21,4,2892.2624506289085,At-Risk,#BA7517
11287,15,15,4639.42,At-Risk,#BA7517
11289,79,3,730.98,At-Risk,#BA7517
11290,71,2,182.19,At-Risk,#BA7517
11291,1,68,13300.89,At-Risk,#BA7517
11292,107,1,151.7,At-Risk,#BA7517
11293,161,5,1734.01,New Customers,#7F77DD
11294,47,7,1065.09,At-Risk,#BA7517
11296,18,2,357.85,At-Risk,#BA7517
11297,158,1,636.36,New Customers,#7F77DD
11298,248,2,638.26,New Customers,#7F77DD
11299,240,1,246.84,New Customers,#7F77DD
11301,7,2,166.76,At-Risk,#BA7517
11302,20,4,671.65,At-Risk,#BA7517
11303,185,1,123.24,New Customers,#7F77DD
11305,39,4,580.0699999999999,At-Risk,#BA7517
11306,74,4,559.3299999999999,At-Risk,#BA7517
11307,167,3,519.7,New Customers,#7F77DD
11308,63,4,763.52,At-Risk,#BA7517
11309,49,16,2510.84,At-Risk,#BA7517
11310,76,3,504.87,At-Risk,#BA7517
11311,17,8,1097.5,At-Risk,#BA7517
11312,27,5,504.67999999999995,At-Risk,#BA7517
11313,125,3,1066.04,At-Risk,#BA7517
11314,146,4,725.75,New Customers,#7F77DD
11315,217,1,80.95,New Customers,#7F77DD
11316,176,1,53.75,New Customers,#7F77DD
11317,279,3,283.17,New Customers,#7F77DD
11318,312,1,221.7,New Customers,#7F77DD
11319,144,4,920.16,New Customers,#7F77DD
11321,13,4,1074.08,At-Risk,#BA7517
11322,342,1,92.75,New Customers,#7F77DD
11324,219,2,306.73,New Customers,#7F77DD
11326,40,3,205.47,At-Risk,#BA7517
11327,27,3,550.5699999999999,At-Risk,#BA7517
11328,14,4,452.22,At-Risk,#BA7517
11329,33,1,416.58,At-Risk,#BA7517
11331,178,1,234.68,New Customers,#7F77DD
11332,26,2,368.72,At-Risk,#BA7517
11333,7,5,707.93,At-Risk,#BA7517
11334,205,3,393.01,New Customers,#7F77DD
11335,3,1,867.42,At-Risk,#BA7517
11336,185,1,197.68,New Customers,#7F77DD
11337,102,3,1070.8899999999999,At-Risk,#BA7517
11339,28,18,3061.29,At-Risk,#BA7517
11340,88,5,1485.4199999999998,At-Risk,#BA7517
11341,16,5,600.66,At-Risk,#BA7517
11343,26,4,461.53,At-Risk,#BA7517
11344,17,15,2558.61,At-Risk,#BA7517
11345,1,3,647.71,At-Risk,#BA7517
11346,36,5,1718.46,At-Risk,#BA7517
11347,184,2,575.6,New Customers,#7F77DD
11348,257,2,342.88,New Customers,#7F77DD
11349,52,4,678.02,At-Risk,#BA7517
11350,262,1,242.31,New Customers,#7F77DD
11351,54,3,297.6,At-Risk,#BA7517
11352,19,3,407.73,At-Risk,#BA7517
11353,14,5,1677.77,At-Risk,#BA7517
11354,27,2,196.93,At-Risk,#BA7517
11356,349,1,50.93,New Customers,#7F77DD
11357,228,1,344.64,New Customers,#7F77DD
11358,66,3,512.57,At-Risk,#BA7517
11359,112,3,293.34000000000003,At-Risk,#BA7517
11360,48,1,657.81,At-Risk,#BA7517
11361,63,3,232.05,At-Risk,#BA7517
11362,154,1,72.0,New Customers,#7F77DD
11363,52,2,236.12,At-Risk,#BA7517
11364,195,2,600.35,New Customers,#7F77DD
11365,229,1,346.15,New Customers,#7F77DD
11367,302,1,398.34,New Customers,#7F77DD
11368,244,1,174.06,New Customers,#7F77DD
11370,187,1,48.54,New Customers,#7F77DD
11371,134,2,202.28,New Customers,#7F77DD
11373,50,2,138.31,At-Risk,#BA7517
11374,31,6,1638.53,At-Risk,#BA7517
11375,99,3,1369.46,At-Risk,#BA7517
11376,29,9,2830.5,At-Risk,#BA7517
11377,39,6,761.73,At-Risk,#BA7517
11378,138,1,182.48,New Customers,#7F77DD
11379,243,1,81.09,New Customers,#7F77DD
11381,243,1,386.0,New Customers,#7F77DD
11382,81,1,54.5,At-Risk,#BA7517
11383,26,8,1523.7,At-Risk,#BA7517
11384,66,2,110.47999999999999,At-Risk,#BA7517
11386,10,3,374.51,At-Risk,#BA7517
11387,237,2,324.79999999999995,New Customers,#7F77DD
11388,113,2,707.18,At-Risk,#BA7517
11389,24,3,354.92,At-Risk,#BA7517
11390,188,1,292.76,New Customers,#7F77DD
11391,99,2,819.12,At-Risk,#BA7517
11392,11,17,2810.59,At-Risk,#BA7517
11393,199,4,1278.93,New Customers,#7F77DD
11394,74,4,1005.1899999999999,At-Risk,#BA7517
11396,56,3,411.52,At-Risk,#BA7517
11397,205,2,508.22,New Customers,#7F77DD
11398,169,2,761.64,New Customers,#7F77DD
11399,64,2,158.7,At-Risk,#BA7517
11400,118,3,496.67,At-Risk,#BA7517
11402,26,1,132.06,At-Risk,#BA7517
11403,11,13,2047.73,At-Risk,#BA7517
11405,147,4,683.95,New Customers,#7F77DD
11406,3,24,3472.87,At-Risk,#BA7517
11407,54,2,911.02,At-Risk,#BA7517
11409,40,9,1508.04,At-Risk,#BA7517
11410,179,2,272.12,New Customers,#7F77DD
11411,71,3,280.03,At-Risk,#BA7517
11412,73,1,85.2,At-Risk,#BA7517
11413,161,2,769.29,New Customers,#7F77DD
11414,17,5,1496.5300000000002,At-Risk,#BA7517
11415,10,2,231.73,At-Risk,#BA7517
11416,66,5,482.95,At-Risk,#BA7517
11417,9,18,4558.96,At-Risk,#BA7517
11418,1,3,458.18,At-Risk,#BA7517
11419,138,5,1284.08,New Customers,#7F77DD
11420,302,1,137.58,New Customers,#7F77DD
11421,149,7,952.03,New Customers,#7F77DD
11422,54,1,52.46,At-Risk,#BA7517
11423,342,1,31.78,New Customers,#7F77DD
11424,48,4,545.5,At-Risk,#BA7517
11425,96,1,59.83,At-Risk,#BA7517
11426,52,8,1513.08,At-Risk,#BA7517
11429,132,1,56.56,New Customers,#7F77DD
11430,18,6,785.1899999999999,At-Risk,#BA7517
11431,93,3,862.8300000000002,At-Risk,#BA7517
11432,190,2,1258.7,New Customers,#7F77DD
11433,38,2,337.37,At-Risk,#BA7517
11434,168,2,902.75,New Customers,#7F77DD
11435,16,2,473.44,At-Risk,#BA7517
11436,246,1,85.45,New Customers,#7F77DD
11437,121,2,1065.55,At-Risk,#BA7517
11438,6,3,974.1500000000001,At-Risk,#BA7517
11439,18,10,1335.39,At-Risk,#BA7517
11440,123,1,69.84,At-Risk,#BA7517
11442,35,8,1044.91,At-Risk,#BA7517
11443,257,1,105.44,New Customers,#7F77DD
11444,40,3,553.0,At-Risk,#BA7517
11445,17,7,924.14,At-Risk,#BA7517
11446,127,2,182.14,At-Risk,#BA7517
11448,15,6,1892.31,At-Risk,#BA7517
11449,8,1,137.74,At-Risk,#BA7517
11450,20,2,366.98,At-Risk,#BA7517
11452,245,1,40.72,New Customers,#7F77DD
11453,264,2,317.52,New Customers,#7F77DD
11454,12,3,972.92,At-Risk,#BA7517
11455,213,3,637.3399999999999,New Customers,#7F77DD
11458,206,1,58.12,New Customers,#7F77DD
11461,177,2,230.52999999999997,New Customers,#7F77DD
11462,59,2,336.04,At-Risk,#BA7517
11463,129,1,92.93,At-Risk,#BA7517
11464,324,1,37.33,New Customers,#7F77DD
11465,245,1,411.2,New Customers,#7F77DD
11466,71,6,490.66999999999996,At-Risk,#BA7517
11467,61,4,550.92,At-Risk,#BA7517
11468,24,10,8887.762661990348,At-Risk,#BA7517
11469,116,5,628.1800000000001,At-Risk,#BA7517
11470,65,1,56.54,At-Risk,#BA7517
11471,62,2,150.43,At-Risk,#BA7517
11472,49,3,767.88,At-Risk,#BA7517
11473,95,3,621.05,At-Risk,#BA7517
11474,63,1,51.5,At-Risk,#BA7517
11475,82,4,392.12,At-Risk,#BA7517
11476,4,9,3179.772046481517,At-Risk,#BA7517
11477,25,3,356.63,At-Risk,#BA7517
11479,105,1,53.89,At-Risk,#BA7517
11480,89,3,739.12,At-Risk,#BA7517
11481,14,16,3268.04,At-Risk,#BA7517
11482,112,1,70.07,At-Risk,#BA7517
11483,134,2,173.56,New Customers,#7F77DD
11484,134,3,903.51,New Customers,#7F77DD
11485,123,3,462.09999999999997,At-Risk,#BA7517
11486,261,2,222.3,New Customers,#7F77DD
11487,55,2,182.19,At-Risk,#BA7517
11488,159,2,434.39,New Customers,#7F77DD
11490,15,3,534.92,At-Risk,#BA7517
11491,108,1,330.5,At-Risk,#BA7517
11492,207,3,356.08,New Customers,#7F77DD
11495,25,3,235.66,At-Risk,#BA7517
11496,24,5,1182.01,At-Risk,#BA7517
11497,77,3,357.48,At-Risk,#BA7517
11498,14,2,243.7,At-Risk,#BA7517
11499,78,1,251.18,At-Risk,#BA7517
11500,52,4,541.45,At-Risk,#BA7517
11501,21,3,662.5,At-Risk,#BA7517
11502,175,2,119.96000000000001,New Customers,#7F77DD
11503,140,5,1246.3500000000001,New Customers,#7F77DD
11504,4,9,1776.88,At-Risk,#BA7517
11505,360,1,77.45,New Customers,#7F77DD
11507,91,4,1427.7800000000002,At-Risk,#BA7517
11508,19,2,173.18,At-Risk,#BA7517
11509,126,4,324.64,At-Risk,#BA7517
11510,187,1,82.24,New Customers,#7F77DD
11512,10,6,1374.6,At-Risk,#BA7517
11513,241,1,176.97,New Customers,#7F77DD
11514,216,5,969.3,New Customers,#7F77DD
11515,148,4,1106.96,New Customers,#7F77DD
11516,6,1,701.7,At-Risk,#BA7517
11517,15,18,3847.19,At-Risk,#BA7517
11518,52,3,1422.07,At-Risk,#BA7517
11519,137,2,474.66999999999996,New Customers,#7F77DD
11520,4,4,291.07,At-Risk,#BA7517
11522,96,3,211.05,At-Risk,#BA7517
11523,10,1,142.27,At-Risk,#BA7517
11524,209,1,177.14,New Customers,#7F77DD
11525,17,2,656.74,At-Risk,#BA7517
11526,222,1,342.93,New Customers,#7F77DD
11528,200,1,110.18,New Customers,#7F77DD
11529,85,1,169.71,At-Risk,#BA7517
11530,41,1,90.76,At-Risk,#BA7517
11531,44,1,46.91,At-Risk,#BA7517
11532,101,4,669.48,At-Risk,#BA7517
11533,33,5,732.22,At-Risk,#BA7517
11534,72,3,724.1,At-Risk,#BA7517
11535,202,2,113.37,New Customers,#7F77DD
11536,194,1,655.92,New Customers,#7F77DD
11537,114,2,702.9300000000001,At-Risk,#BA7517
11538,152,2,145.56,New Customers,#7F77DD
11539,14,1,187.8,At-Risk,#BA7517
11540,103,3,789.54,At-Risk,#BA7517
11541,28,1,50.42,At-Risk,#BA7517
11542,124,4,591.1899999999999,At-Risk,#BA7517
11543,58,3,246.13,At-Risk,#BA7517
11545,84,4,801.87,At-Risk,#BA7517
11546,218,1,126.58,New Customers,#7F77DD
11547,133,2,402.24,New Customers,#7F77DD
11550,47,2,245.85,At-Risk,#BA7517
11551,2,23,4618.23,At-Risk,#BA7517
11552,21,13,2487.25,At-Risk,#BA7517
11553,13,3,469.18,At-Risk,#BA7517
11554,13,2,402.0,At-Risk,#BA7517
11555,26,3,273.24,At-Risk,#BA7517
11556,237,1,88.42,New Customers,#7F77DD
11557,19,2,221.84,At-Risk,#BA7517
11559,28,4,1023.1000000000001,At-Risk,#BA7517
11560,5,5,1080.27,At-Risk,#BA7517
11561,137,2,370.96,New Customers,#7F77DD
11562,133,2,531.8100000000001,New Customers,#7F77DD
11563,179,5,1334.78,New Customers,#7F77DD
11564,10,5,961.39,At-Risk,#BA7517
11565,323,1,484.53,New Customers,#7F77DD
11566,141,3,628.79,New Customers,#7F77DD
11567,90,1,116.5,At-Risk,#BA7517
11568,262,1,190.94,New Customers,#7F77DD
11569,93,6,1192.54,At-Risk,#BA7517
11571,186,3,1145.51,New Customers,#7F77DD
11572,19,4,935.02,At-Risk,#BA7517
11573,67,3,498.87,At-Risk,#BA7517
11574,25,1,559.77,At-Risk,#BA7517
11575,270,1,254.89,New Customers,#7F77DD
11576,124,3,387.26,At-Risk,#BA7517
11577,165,1,68.59,New Customers,#7F77DD
11578,10,3,346.84999999999997,At-Risk,#BA7517
11579,12,1,650.6,At-Risk,#BA7517
11580,70,1,178.78,At-Risk,#BA7517
11581,7,2,171.0,At-Risk,#BA7517
11582,111,1,129.16,At-Risk,#BA7517
11583,8,4,500.93,At-Risk,#BA7517
11584,2,3,292.76,At-Risk,#BA7517
11585,112,2,290.92,At-Risk,#BA7517
11586,88,1,787.7,At-Risk,#BA7517
11587,85,7,1533.17,At-Risk,#BA7517
11588,61,3,1339.8,At-Risk,#BA7517
11589,171,1,135.0,New Customers,#7F77DD
11591,96,1,139.64,At-Risk,#BA7517
11592,91,3,522.44,At-Risk,#BA7517
11593,92,1,152.16,At-Risk,#BA7517
11594,3,4,483.01,At-Risk,#BA7517
11595,42,4,1808.4099999999999,At-Risk,#BA7517
11596,93,3,353.40999999999997,At-Risk,#BA7517
11597,15,7,1704.0,At-Risk,#BA7517
11598,151,2,157.71,New Customers,#7F77DD
11599,145,1,46.0,New Customers,#7F77DD
11600,47,2,563.45,At-Risk,#BA7517
11601,48,4,845.76,At-Risk,#BA7517
11602,20,14,2995.184312097956,At-Risk,#BA7517
11603,8,21,4223.65,At-Risk,#BA7517
11605,53,3,220.04,At-Risk,#BA7517
11607,19,8,1720.62,At-Risk,#BA7517
11608,152,1,205.41,New Customers,#7F77DD
11609,40,1,93.78,At-Risk,#BA7517
11610,65,1,101.36,At-Risk,#BA7517
11611,151,6,1182.3400000000001,New Customers,#7F77DD
11612,20,8,2012.3400000000001,At-Risk,#BA7517
11613,61,2,308.28,At-Risk,#BA7517
11614,308,1,395.36,New Customers,#7F77DD
11615,73,1,28.78,At-Risk,#BA7517
11616,298,2,333.40000000000003,New Customers,#7F77DD
11617,232,1,199.53,New Customers,#7F77DD
11619,292,1,126.96,New Customers,#7F77DD
11620,34,2,545.82,At-Risk,#BA7517
11622,9,10,2016.48,At-Risk,#BA7517
11624,262,1,63.16,New Customers,#7F77DD
11625,162,1,95.32,New Customers,#7F77DD
11626,58,1,49.56,At-Risk,#BA7517
11627,192,2,244.39000000000001,New Customers,#7F77DD
11628,142,2,803.26,New Customers,#7F77DD
11629,9,4,1175.1699999999998,At-Risk,#BA7517
